106/11/17,0.86,0.86,0.84,0.85,30000,25500,+0.11,4
106/11/20,0.85,0.89,0.84,0.85,511000,435090,0.00,17
106/11/21,0.95,1.01,0.87,0.87,1085000,1030220,+0.02,42
106/11/22,0.90,1.18,0.90,0.95,1737000,1753120,+0.08,133
106/11/23,1.02,1.04,0.90,0.90,1183000,1145740,-0.05,56
106/11/24,0.91,0.91,0.83,0.83,623000,540280,-0.07,27
106/11/27,0.87,0.90,0.76,0.76,656000,554940,-0.07,19
106/11/28,0.76,0.76,0.70,0.71,193000,140320,-0.05,16
106/11/29,0.73,0.76,0.70,0.70,232000,167040,-0.01,11
106/11/30,0.67,0.68,0.63,0.63,89000,58730,-0.07,12
106/12/01,0.68,0.68,0.57,0.57,313000,190810,-0.06,17
106/12/04,0.54,0.57,0.53,0.53,121000,64980,-0.04,9
106/12/05,0.43,0.46,0.37,0.37,270000,109620,-0.16,18
106/12/06,0.38,0.38,0.31,0.32,242000,78460,-0.05,7
106/12/07,0.29,0.29,0.16,0.18,225000,49180,-0.14,19
106/12/08,0.11,0.11,0.06,0.07,110000,10500,-0.11,6
106/12/11,0.06,0.12,0.06,0.09,668000,56170,+0.02,67
106/12/12,0.11,0.15,0.10,0.15,441000,47130,+0.06,23
106/12/13,0.11,0.15,0.11,0.11,303000,37390,-0.04,24
106/12/14,0.14,0.14,0.11,0.11,139000,16560,0.00,8
106/12/15,0.08,0.11,0.08,0.11,124000,12520,0.00,11
106/12/18,0.10,0.11,0.08,0.10,120000,11450,-0.01,12
106/12/19,0.08,0.08,0.07,0.08,196000,15020,-0.02,18
106/12/20,0.06,0.10,0.06,0.08,155000,12500,0.00,16
106/12/21,0.08,0.08,0.06,0.06,100000,7800,-0.02,10
106/12/22,0.06,0.07,0.06,0.06,220000,14200,0.00,15
106/12/25,0.05,0.08,0.05,0.08,45000,3000,+0.02,3
106/12/26,0.07,0.07,0.07,0.07,70000,4900,-0.01,4
106/12/27,0.06,0.08,0.06,0.08,25000,1600,+0.01,3
106/12/28,0.06,0.09,0.06,0.09,40000,3000,+0.01,4
106/12/29,0.06,0.06,0.05,0.06,51000,2960,-0.03,8
107/01/02,0.05,0.06,0.05,0.06,40000,2300,0.00,4
107/01/03,0.06,0.06,0.06,0.06,410000,24600,0.00,41
107/01/04,0.05,0.06,0.05,0.06,265000,15600,0.00,24
107/01/05,---,---,---,---,0,0,---,0
107/01/08,---,---,---,---,0,0,---,0
107/01/09,---,---,---,---,0,0,---,0
107/01/10,0.05,0.05,0.04,0.04,160000,7000,-0.02,4
107/01/11,---,---,---,---,0,0,---,0
107/01/12,0.05,0.07,0.05,0.07,40000,2600,+0.03,2
107/01/15,0.03,0.05,0.03,0.04,210000,8300,-0.03,7
107/01/16,0.04,0.04,0.03,0.03,55000,1850,-0.01,4
107/01/17,0.02,0.04,0.02,0.04,270000,6000,+0.01,7
107/01/18,0.02,0.02,0.02,0.02,660000,13200,-0.02,10
107/01/19,0.03,0.03,0.03,0.03,165000,4950,+0.01,4
107/01/22,0.03,0.05,0.03,0.05,48000,2300,+0.02,4
107/01/23,0.05,0.07,0.02,0.07,198000,4320,+0.02,6
107/01/24,0.03,0.04,0.03,0.04,68000,2240,-0.03,5
107/01/25,0.02,0.04,0.02,0.04,449000,9380,0.00,5
107/01/26,0.03,0.03,0.02,0.02,365000,10800,-0.02,14
107/01/29,0.02,0.02,0.02,0.02,100000,2000,0.00,1
107/01/30,---,---,---,---,0,0,---,0
107/01/31,---,---,---,---,0,0,---,0
107/02/01,---,---,---,---,0,0,---,0
107/02/02,---,---,---,---,0,0,---,0
107/02/05,---,---,---,---,0,0,---,0
107/02/06,0.01,0.01,0.01,0.01,201000,2010,-0.01,6
107/02/07,---,---,---,---,0,0,---,0
107/02/08,---,---,---,---,0,0,---,0
107/02/09,0.02,0.02,0.01,0.01,200000,3000,0.00,3
107/02/12,0.02,0.02,0.02,0.02,222000,4440,+0.01,6
107/02/21,0.08,0.08,0.08,0.08,10000,800,+0.06,1
107/02/22,---,---,---,---,0,0,---,0
107/02/23,0.05,0.06,0.03,0.06,37000,1300,+0.01,3
107/02/26,0.01,0.05,0.01,0.05,204000,2240,-0.01,2
107/02/27,---,---,---,---,0,0,---,0
107/03/01,---,---,---,---,0,0,---,0
107/03/02,0.03,0.03,0.03,0.03,4000,120,0.00,1
107/03/05,---,---,---,---,0,0,---,0
107/03/06,---,---,---,---,0,0,---,0
107/03/07,---,---,---,---,0,0,---,0
107/03/08,0.02,0.02,0.02,0.02,30000,600,+0.01,1
107/03/09,0.02,0.02,0.02,0.02,99000,1980,0.00,3
107/03/12,---,---,---,---,0,0,---,0
107/03/13,---,---,---,---,0,0,---,0
107/03/14,---,---,---,---,0,0,---,0
107/03/15,0.05,0.05,0.05,0.05,20000,1000,+0.03,1
107/03/16,---,---,---,---,0,0,---,0
107/03/19,---,---,---,---,0,0,---,0
107/03/20,---,---,---,---,0,0,---,0
107/03/21,0.01,0.02,0.01,0.01,531000,7510,-0.01,9
107/03/22,---,---,---,---,0,0,---,0
107/03/23,0.01,0.01,0.01,0.01,400000,4000,0.00,4
107/03/26,0.01,0.01,0.01,0.01,100000,1000,0.00,2
107/03/27,---,---,---,---,0,0,---,0
107/03/28,---,---,---,---,0,0,---,0
107/03/29,---,---,---,---,0,0,---,0
107/03/30,---,---,---,---,0,0,---,0
107/03/31,---,---,---,---,0,0,---,0
107/04/02,---,---,---,---,0,0,---,0
107/04/03,---,---,---,---,0,0,---,0
107/04/09,---,---,---,---,0,0,---,0
107/04/10,---,---,---,---,0,0,---,0
107/04/11,0.02,0.02,0.02,0.02,20000,400,+0.01,1
107/04/12,---,---,---,---,0,0,---,0
107/04/13,---,---,---,---,0,0,---,0
107/04/16,---,---,---,---,0,0,---,0
107/04/17,---,---,---,---,0,0,---,0
107/04/18,---,---,---,---,0,0,---,0
107/04/19,---,---,---,---,0,0,---,0
107/04/20,---,---,---,---,0,0,---,0
107/04/23,---,---,---,---,0,0,---,0
107/04/24,---,---,---,---,0,0,---,0
107/04/25,---,---,---,---,0,0,---,0
107/04/26,---,---,---,---,0,0,---,0
107/04/27,---,---,---,---,0,0,---,0
107/04/30,---,---,---,---,0,0,---,0
107/05/02,---,---,---,---,0,0,---,0
107/05/03,---,---,---,---,0,0,---,0
107/05/04,---,---,---,---,0,0,---,0
107/05/07,---,---,---,---,0,0,---,0
107/05/08,---,---,---,---,0,0,---,0
107/05/09,---,---,---,---,0,0,---,0
107/05/10,---,---,---,---,0,0,---,0
107/05/11,---,---,---,---,0,0,---,0
107/05/14,---,---,---,---,0,0,---,0
