101/10/19,--,--,--,--,0,0,,0
101/10/22,--,--,--,--,0,0,,0
101/10/23,--,--,--,--,0,0,,0
101/10/24,--,--,--,--,0,0,,0
101/10/25,--,--,--,--,0,0,,0
101/10/26,2.42,2.42,2.32,2.32,4000,9380,X,2
101/10/29,2.36,2.36,2.36,2.36,7000,16520,0.04,1
101/10/30,--,--,--,--,0,0,,0
101/10/31,2.38,2.47,2.38,2.47,10000,23890,X,3
101/11/01,2.25,2.48,2.25,2.43,17000,41360,-0.04,6
101/11/02,2.48,2.48,2.48,2.48,2000,4960,0.05,2
101/11/05,2.48,2.48,2.45,2.47,43000,106180,-0.01,4
101/11/06,2.50,2.51,2.47,2.51,39000,97090,0.04,11
101/11/07,2.62,2.64,2.56,2.64,19000,49860,0.13,6
101/11/08,2.48,2.52,2.47,2.52,16000,39680,-0.12,7
101/11/09,2.44,2.68,2.44,2.68,28000,74300,0.16,6
101/11/12,2.66,2.66,2.58,2.61,3000,7850,-0.07,3
101/11/13,2.55,2.55,2.31,2.31,6000,14330,-0.30,5
101/11/14,2.27,2.33,2.27,2.33,2000,4600,0.02,2
101/11/15,2.24,2.28,2.12,2.28,29000,62210,-0.05,5
101/11/16,2.24,2.24,2.24,2.24,1000,2240,-0.04,1
101/11/19,--,--,--,--,0,0,,0
101/11/20,2.41,2.41,2.41,2.41,3000,7230,X,2
101/11/21,2.36,2.39,2.20,2.20,13000,30350,-0.21,4
101/11/22,2.33,2.33,2.33,2.33,1000,2330,0.13,1
101/11/23,2.42,2.78,2.42,2.78,51000,134010,0.45,14
101/11/26,2.95,2.95,2.91,2.94,23000,67540,0.16,8
101/11/27,2.96,3.01,2.96,3.01,34000,102230,0.07,7
101/11/28,--,--,--,--,0,0,,0
101/11/29,3.10,3.18,3.10,3.15,8000,25250,X,6
101/11/30,3.25,3.35,3.25,3.34,15000,50030,0.19,6
101/12/03,--,--,--,--,0,0,,0
101/12/04,3.20,3.26,3.20,3.26,12000,39000,X,2
101/12/05,3.25,3.26,3.25,3.26,15000,48850,,2
101/12/06,3.32,3.32,3.32,3.32,2000,6640,0.06,2
101/12/07,--,--,--,--,0,0,,0
101/12/10,3.34,3.36,3.31,3.31,10000,33390,X,3
101/12/11,3.34,3.34,3.34,3.34,5000,16700,0.03,1
101/12/12,3.47,3.47,3.47,3.47,10000,34700,0.13,1
101/12/13,--,--,--,--,0,0,,0
101/12/14,3.61,3.61,3.61,3.61,10000,36100,X,1
101/12/17,3.39,3.39,3.28,3.28,25000,84200,-0.33,2
101/12/18,--,--,--,--,0,0,,0
101/12/19,--,--,--,--,0,0,,0
101/12/20,--,--,--,--,0,0,,0
101/12/21,3.02,3.02,3.00,3.00,7000,21120,X,3
101/12/22,--,--,--,--,0,0,,0
101/12/24,--,--,--,--,0,0,,0
101/12/25,3.17,3.17,3.17,3.17,1000,3170,X,1
101/12/26,--,--,--,--,0,0,,0
101/12/27,3.26,3.30,3.26,3.30,51000,166300,X,2
101/12/28,3.31,3.31,3.31,3.31,50000,165500,0.01,1
102/01/02,3.57,3.57,3.57,3.57,1000,3570,0.26,1
102/01/03,3.69,3.69,3.68,3.68,30000,110600,0.11,2
102/01/04,3.58,3.58,3.57,3.57,18000,64430,-0.11,3
